,uic_code,code_gare,rg_libelle,alias_libelle_noncontraint,commune_libellemin,latitude_entreeprincipale_wgs84,longitude_entreeprincipale_wgs84
1926,0087584169,03159,,Montcaret,,,
1927,0087694620,00728,GARES C BOURGOGNE,Montceau-les-Mines,Montceau-les-Mines,46.6706636,4.3610264
1928,0087694307,00740,GARES C BOURGOGNE,Montchanin,Montchanin,46.7592649,4.4814867
1929,0087313346,02295,GARES B PICARDIE,Montdidier,Montdidier,49.64147,2.56300
1930,0087338590,02191,GARES C COTE AZUR,Monte-Carlo Country Club,Roquebrune-Cap-Martin,43.7543539,7.4482077
1931,0087613455,03160,GARES C MIDI PYRENEES,Monteils,,,
1932,0087764001,00152,GARES B RHONE ALPES,Montélimar,Montélimar,44.559079,4.744792
1933,0087491183,01516,GARES C POITOU CHARENTES,Montendre,Montendre,45.2805457,-0.3961726
1934,0087682302,00804,GARES B IDF LIGNE R,Montereau,Montereau-Fault-Yonne,48.379934,2.942972
1935,0087411454,01867,GARES C HAUTE NORMANDIE,Montérolier - Buchy,Montérolier,49.6031854,1.3347457
1936,0087296418,02339,GARES C PICARDIE,Montescourt-Lizerolles,Montescourt-Lizerolles,49.7380842,3.2519756
1937,0087765818,00132,GARES B PROV ALPES,Monteux,Monteux,44.0374619,4.9947813
1938,0087765412,00140,GARES C PROV ALPES,Montfavet,Avignon,43.932635,4.873943
1939,0087718106,00627,GARES C FRANCHE COMTE,Montferrand - Thoraise,Montferrand-le-Château,47.1847414,5.9074815
1940,0087393892,01940,GARES B IDF LIGNE N,Montfort-l'Amaury - Méré,Méré,48.80224,1.8153507
1941,0087396291,01903,GARES C PAYS DE LA LOIRE,Montfort-le-Gesnois,Montfort-le-Gesnois,48.0405657,0.4064237
1942,0087471078,01766,GARES B BRETAGNE,Montfort-sur-Meu,Montfort-sur-Meu,48.138878,-1.949141
1943,0087682104,00818,GARES B IDF LIGNE D,Montgeron - Crosne,Montgeron,48.708094,2.462224
1944,0087381160,02088,Gares C Ile-de-France,Montgeroult - Courcelles,Montgeroult,49.0805828,2.0034959
1945,0087172056,02871,GARES B CHAMPAGNE ARDENNE,Monthermé,Monthermé,49.865621,4.740530
1946,0087276089,02510,GARES B IDF LIGNE H,Montigny - Beauchamp,Beauchamp,49.00758,2.19767
1947,0087345306,02123,GARES B NORD PAS DE CALAIS,Montigny-en-Ostrevent,Montigny-en-Ostrevent,50.36151,3.18829
1948,0087684100,00764,GARES B IDF LIGNE R,Montigny-sur-Loing,Montigny-sur-Loing,48.336610,2.738561
1949,0087413724,01849,GARES C HAUTE NORMANDIE,Montivilliers,Montivilliers,49.5429758,0.189426
1950,0087618207,00937,GARES C MIDI PYRENEES,Montlaur,Montlaur,43.4752405,1.5776454
1951,0087571273,01425,GARES C CENTRE,Montlouis-sur-Loire,Montlouis-sur-Loire,47.3915307,0.8173987
1952,0087641001,00934,GARES B AUVERGNE,Montluçon,Montluçon,46.338101,2.596159
1953,0087323675,02204,GARES C AUVERGNE,Montluçon Rimard,Montluçon,46.3355913,2.6115119
1954,0087723569,00519,GARES B RHONE ALPES,Montluel,Montluel,45.847770,5.057503
1955,0087194209,02673,GARES C LORRAINE,Montmédy,Montmédy,49.5228775,5.3716718
1956,0087741181,00410,GARES B ALPES,Montmélian,Montmélian,45.503059,6.043289
1957,0087583674,01251,GARES C POITOU CHARENTES,Montmoreau,Montmoreau,45.3982987,0.1380013
1958,0087575480,01345,GARES C POITOU CHARENTES,Montmorillon,Montmorillon,46.4174979,0.8737467
1959,0087481713,01598,GARES C PAYS DE LA LOIRE,Montoir-de-Bretagne,Montoir-de-Bretagne,47.3210164,-2.1616777
1960,0087781534,00071,GARES C MIDI PYRENEES,Montpaon,Fondamente,43.8685236,3.1097221
1961,0087773002,00130,GARE MONTPELLIER,Montpellier Saint-Roch,Montpellier,43.604738,3.880674
1962,0087688887,03219,GARE MONTPELLIER SUD DE FRANCE,Montpellier Sud de France,Montpellier,43.594787,3.924623
1963,0087595322,01108,GARES B AQUITAINE,Montpon-Ménestérol,Montpon-Ménestérol,45.006326,0.159328
1964,0087611848,01014,GARES C MIDI PYRENEES,Montrabé,Montrabé,43.6450204,1.5240482
1965,0087611152,01056,GARES B MIDI PYRENEES,Montréjeau - Gourdan-Polignan,Gourdan-Polignan,43.078109,0.573500
1966,0087382879,02025,GARES B IDF LIGNE L,Montreuil,Versailles,48.8067323,2.1511693
1967,0087317164,02231,GARES C NORD PAS DE CALAIS,Montreuil sur Mer,Montreuil,50.4661948,1.7691662
1968,0087487637,01530,GARES C PAYS DE LA LOIRE,Montreuil-Bellay,Montreuil-Bellay,47.1254181,-0.1482834
1969,0087478032,01658,GARES B BRETAGNE,Montreuil-sur-Ille,Montreuil-sur-Ille,48.307292,-1.674155
1970,0087316406,02248,GARES C PICARDIE,Montreuil-sur-Thérain,Montreuil-sur-Thérain,49.38152,2.2002529
1971,0087184275,02758,GARES C ALSACE,Montreux-Vieux,Montreux-Vieux,47.6178576,7.0253947
1972,0087574855,01369,GARES C CENTRE,Montrichard,Montrichard Val de Cher,47.3437658,1.1717596
1973,0087746867,00327,GARES C ALPES,Montroc le Planet,Chamonix-Mont-Blanc,45.996415,6.9345425
1974,0087726885,00463,GARES B RHONE ALPES,Montrond-les-Bains,Montrond-les-Bains,45.644429,4.248814
1975,0087116400,03027,Gares C Ile-de-France,Montry - Condé,Montry,48.8908268,2.8262345
1976,0087575035,01366,GARES B CENTRE,Monts,Monts,47.28180,0.65448
1977,0087276493,02474,GARES B IDF LIGNE H,Montsoult - Maffliers,Montsoult,49.06611,2.32229
1978,0087478537,01641,GARES C PAYS DE LA LOIRE,Montsûrs,Montsûrs,48.14149,-0.5506416
1979,0087411801,01864,GARES B HAUTE NORMANDIE,Montville,Montville,49.551284,1.070046
1980,0087182592,02782,GARES C ALSACE,Moosch,Moosch,47.8607454,7.0507631
1981,0087484170,01580,GARES C PAYS DE LA LOIRE,Morannes,Morannes sur Sarthe-Daumeray,47.7390902,-0.4179693
1982,0087715433,00632,GARES C FRANCHE COMTE,Morbier,Morbier,46.5392164,6.0176446
1983,0087673103,00868,GARES B AQUITAINE,Morcenx,Morcenx-la-Nouvelle,44.033565,-0.908640
1984,0087682278,00806,GARES B IDF LIGNE R,Moret - Veneux-les-Sablons,Moret-Loing-et-Orvanne,48.37838,2.79941
1985,0087313320,02297,GARES B PICARDIE,Moreuil,Moreuil,49.77699,2.47582
1986,0087715441,00631,GARES C FRANCHE COMTE,Morez,Hauts de Bienne,46.5262166,6.023578
1987,0087411439,01869,GARES C HAUTE NORMANDIE,Morgny-la-Pommeraye,Morgny-la-Pommeraye,49.5232183,1.2478526
1988,0087192286,02711,GARES C LORRAINE,Morhange,Morhange,48.9366239,6.6590266
1989,0087765420,00139,GARES C PROV ALPES,Morières-lès-Avignon,Morières-lès-Avignon,43.9414696,4.9082052
1990,0087474338,01687,GARE MORLAIX,Morlaix,Morlaix,48.577970,-3.832514
1991,0087116087,03044,GARES B IDF LIGNE P,Mormant,Mormant,48.613564,2.888810
1992,0087391300,01998,GARES C FRANCHE COMTE,Morre,Morre,47.2259417,6.0673029
1993,0087116244,03035,GARES B IDF LIGNE P,Mortcerf,Mortcerf,48.7892191,2.9075554
1994,0087718619,00598,GARES B FRANCHE COMTE,Morteau,Morteau,47.053727,6.604653
1995,0087184424,03095,GARES C FRANCHE COMTE,Morvillars,Morvillars,47.54952,6.93511
1996,0087212456,02638,GARES C ALSACE,Mothern,Mothern,48.9347327,8.1615803
1997,0087411280,01872,GARES C HAUTE NORMANDIE,Motteville,Motteville,49.6365717,0.8497988
1998,0087401323,01885,GARES C COTE AZUR,Mouans-Sartoux,Mouans-Sartoux,43.620318,6.974114
1999,0087718833,00597,GARES B FRANCHE COMTE,Mouchard,Mouchard,46.976911,5.799644
2000,0087681403,00833,GARES B IDF LIGNE D,Moulin Galant,Corbeil-Essonnes,48.58626,2.47332
2001,0087696328,00704,GARES B AUVERGNE,Moulins sur Allier,Moulins,46.561346,3.338842
2002,0087581231,01299,GARES C AQUITAINE,Moulis - Listrac,Moulis-en-Médoc,45.0840273,-0.7447365
2003,0087444190,01814,GARES C BASSE NORMANDIE,Moult - Argences,Moult-Chicheboville,49.1111851,-0.1864355
2004,0087174409,02845,GARES C CHAMPAGNE ARDENNE,Mourmelon-le-Petit,Mourmelon-le-Petit,49.1313076,4.3180982
2005,0087116285,03032,GARES B IDF LIGNE P,Mouroux,Mouroux,48.8139949,3.0423421
2006,0087473512,01718,GARES C BRETAGNE,Moustéru,Moustéru,48.5074512,-3.2435052
2007,0087741728,00392,GARES B ALPES,Moûtiers - Salins - Brides-les-Bains,Moûtiers,45.486344,6.531425
2008,0087313577,02279,GARES B PICARDIE,Mouy - Bury,Mouy,49.32045,2.32635
2009,0087191718,02721,GARES C LORRAINE,Moyeuvre-Grande,Moyeuvre-Grande,49.246713,6.043226
2010,0087182733,02768,GARES C ALSACE,Muhlbach-sur-Munster,Muhlbach-sur-Munster,48.0246077,7.0875666
2011,0087171298,02901,GARES C CHAMPAGNE ARDENNE,Muizon,Muizon,49.2781012,3.8915287
2012,0087182063,02808,GARE MULHOUSE VILLE,Mulhouse,Mulhouse,47.742224,7.342396
2013,0087182055,02809,GARES B ALSACE,Mulhouse Dornach,Mulhouse,47.747130,7.308477
2014,0087534321,02809,,Mulhouse Dornach Tram Train,Mulhouse,,
2015,0087534339,01495,GARES C ALSACE,Mulhouse Musées,Mulhouse,47.750185,7.2984302
2016,0087472639,01738,GARES C ALSACE,Mulhouse Zu Rhein,Mulhouse,47.7434965,7.3170514
2017,0087214643,02586,GARES C ALSACE,Mullerhof,Urmatt,48.52451,7.3119577
2018,0087212449,02639,GARES C ALSACE,Munchhausen,Munchhausen,48.9237982,8.1409912
2019,0087212100,02668,GARES C ALSACE,Mundolsheim,Mundolsheim,48.6447732,7.721389
2020,0087182394,02790,GARES B ALSACE,Munster,Munster,48.0383438,7.1341728
2021,0087386540,02014,GARES C ALSACE,Munster Badischhof,Munster,48.0390754,7.1528861
2022,0087645481,00897,GARES C AUVERGNE,Murat,Murat,45.1091483,2.8696045
2023,0087611038,01067,GARES B MIDI PYRENEES,Muret,Muret,43.464824,1.324449
2024,0087547307,01434,GARES B IDF LIGNE C,Musée d'Orsay,Paris,48.860790,2.325671
2025,0087595298,01109,GARES B AQUITAINE,Mussidan,Mussidan,45.034329,0.354071
2026,0087214585,02590,GARES B ALSACE,Mutzig,Mutzig,48.5337753,7.4621581
2027,0087575175,01356,GARES C POITOU CHARENTES,Naintré,Naintré,46.7595303,0.4963446
2028,0087613463,00985,GARES C MIDI PYRENEES,Najac,Najac,44.221802,1.9761625
2029,0087313379,02293,GARES C PICARDIE,Namps - Quevauvillers,Namps-Maisnil,49.8082274,2.1053184
2030,0087175067,02837,GARES C LORRAINE,Nançois - Tronville,Nançois-sur-Ornain,48.7180423,5.2912016
2031,0087141002,03002,GARE NANCY VILLE,Nancy,Nancy,48.689861,6.174583
2032,0087116095,03043,GARES B IDF LIGNE P,Nangis,Nangis,48.561336,3.012619
2033,0087386318,02018,GARES B IDF LIGNE L,Nanterre Université,Nanterre,48.90122,2.2158277
2034,0087481002,01634,GARE NANTES,Nantes,Nantes,47.216148,-1.542356
2035,0087116558,03023,GARES B IDF LIGNE P,Nanteuil - Saâcy,Saâcy-sur-Marne,48.9738082,3.2200172
2036,0087271577,02536,GARES B PICARDIE,Nanteuil-le-Haudouin,Nanteuil-le-Haudouin,49.14275,2.79459
2037,0087592444,01178,GARES C LIMOUSIN,Nantiat,Nantiat,46.0056192,1.1563734
2038,0087781104,00077,GARE NARBONNE,Narbonne,Narbonne,43.190387,3.005910
2039,0087615732,00944,GARES C MIDI PYRENEES,Naucelle,Naucelle,44.1854793,2.363504
2040,0087613869,03162,,Naussac,,,
2041,0087478545,01640,GARES C PAYS DE LA LOIRE,Neau,Neau,48.1574807,-0.4766725
2042,0087595132,01119,GARES C AQUITAINE,Négrondes,Négrondes,45.3460288,0.8611999
2043,0087684126,00762,GARES B IDF LIGNE R,Nemours - Saint-Pierre,Saint-Pierre-lès-Nemours,48.267884,2.685754
2044,0087576454,01312,GARES C CENTRE,Nérondes,Nérondes,46.9996897,2.8221695
2045,0087575167,01357,GARES C POITOU CHARENTES,Nerpuy,Châtellerault,46.7834177,0.5256884
2046,0087313486,02285,GARES C PICARDIE,Nesle,Nesle,49.7639147,2.9089882
2047,0087141291,02985,GARES C LORRAINE,Neufchâteau,Neufchâteau,48.3583428,5.6904018
2048,0087317099,02235,GARES C NORD PAS DE CALAIS,Neufchâtel-Hardelot,Neufchâtel-Hardelot,50.62364,1.643115
2049,0087571547,01414,GARES C CENTRE,Neuillé-Pont-Pierre,Neuillé-Pont-Pierre,47.5580135,0.5649155
2050,0087731448,02099,,Neuilly Porte Maillot RER E,Paris,,
2051,0087381020,02099,GARES B IDF LIGNE C,Neuilly - Porte Maillot,Paris,48.8779830,2.2845160
2052,0087712182,00685,GARES C BOURGOGNE,Neuilly-lès-Dijon,Neuilly-lès-Dijon,47.2815829,5.1111983
2053,0087645507,00896,GARES C AUVERGNE,Neussargues,Neussargues en Pinatelle,45.1253044,2.9791866
2054,0087141507,02974,GARES C LORRAINE,Neuves-Maisons,Neuves-Maisons,48.6147666,6.1078904
2055,0087595272,01111,GARES C AQUITAINE,Neuvic,Neuvic,45.0999632,0.4450162
2056,0087334482,02198,GARES B IDF LIGNE A,Neuville Université,Neuville-sur-Oise,49.01426,2.07886
2057,0087396028,01916,GARES C PAYS DE LA LOIRE,Neuville-sur-Sarthe,Neuville-sur-Sarthe,48.0705577,0.1997294
2058,0087597070,01086,GARES C CENTRE,Neuvy-Pailloux,Neuvy-Pailloux,46.883564,1.8642473
2059,0087696005,00718,GARE NEVERS,Nevers,Nevers,46.987282,3.150743
2060,0087559070,01432,GARES C BOURGOGNE,Nevers Le Banlay,Nevers,47.0068974,3.1636746
2061,0087592725,01165,GARES C LIMOUSIN,Nexon,Nexon,45.6915692,1.1784396
2062,0087381731,02059,Gares C Ile-de-France,Nézel - Aulnay,Nézel,48.9387638,1.8405298
2063,0087756056,00232,GARE NICE VILLE,Nice,Nice,43.704556,7.261904
2064,0087590299,03084,GARES C COTE AZUR,Nice Pont Michel,Nice,43.72254,7.29142
2065,0087756353,00225,GARES B COTE AZUR,Nice Riquier,Nice,43.705554,7.290175
2066,0087756007,00233,GARES C COTE AZUR,Nice Saint Roch,Nice,43.715342,7.286869
2067,0087756254,00231,GARES B COTE AZUR,Nice Saint-Augustin,Nice,43.670728,7.216199
2068,0087213256,02629,GARES B ALSACE,Niederbronn-les-Bains,Niederbronn-les-Bains,48.9523989,7.6341348
2069,0087287151,02380,GARES C NORD PAS DE CALAIS,Nieppe,Nieppe,50.6966975,2.8289655
2070,0087592410,01180,GARES C LIMOUSIN,Nieul,Nieul,45.9273896,1.1723974
2071,0087775007,00118,GARE NIMES,Nîmes,Nîmes,43.832291,4.365845
2072,0087703975,03228,GARE NIMES PONT DU GARD,Nîmes Pont du Gard,Manduel,43.81681,4.50768
2073,0087753582,00258,GARES C PROV ALPES,Niolon,Marseille,43.340223,5.2569415
2074,0087485300,01561,GARE NIORT,Niort,Niort,46.319491,-0.454639
2075,0087781179,00075,GARES C LANGUEDOC ROUSSILLON,Nissan,Nissan-lez-Enserune,43.2955681,3.116678
2076,0087595512,01106,GARES C AQUITAINE,Niversac,Boulazac Isle Manoire,45.1383083,0.8082195
2077,0087342139,02179,GARES C NORD PAS DE CALAIS,Nœux-les-Mines,Nœux-les-Mines,50.48297,2.67393
2078,0087113746,03060,GARES B IDF LIGNE E,Nogent - Le Perreux,Nogent-sur-Marne,48.838846,2.494331
2079,0087116566,03022,GARES C PICARDIE,Nogent-l'Artaud - Charly,Nogent-l'Artaud,48.968872,3.3220981
2080,0087394296,01925,GARES B CENTRE,Nogent-le-Rotrou,Nogent-le-Rotrou,48.3255926,0.8103045
2081,0087118190,03006,GARES B CHAMPAGNE ARDENNE,Nogent-sur-Seine,Nogent-sur-Seine,48.49783878,3.49372888
2082,0087684274,00757,GARES C CENTRE,Nogent-sur-Vernisson,Nogent-sur-Vernisson,47.8527938,2.7375773
2083,0087276758,02450,GARES B IDF LIGNE H,Nointel - Mours,Nointel,49.13270,2.28066
2084,0087734509,00425,GARES C RHONE,Noirétable,Noirétable,45.816024,3.7611423
2085,0087487231,03163,GARES C POITOU CHARENTES,Noirterre,,,
2086,0087733659,01942,,Noisy-le-Roi T13,Noisy-le-Roi,,
2087,0087393876,01942,GARES B IDF LIGNE L,Noisy-le-Roi,Noisy-le-Roi,48.8415189,2.0618388
2088,0087113217,03068,GARES B IDF LIGNE E,Noisy-le-Sec,Noisy-le-Sec,48.896288,2.459306
2089,0087574368,01384,GARES C CENTRE,Noizay,Noizay,47.4096869,0.8959456
2090,0087286609,02396,GARES C NORD PAS DE CALAIS,Nomain,Nomain,50.5023744,3.2063499
2091,0087286815,02388,GARES C NORD PAS DE CALAIS,Nomain Ouvignies,Nomain,50.5060755,3.2308175
2092,0087393553,01956,GARES C HAUTE NORMANDIE,Nonancourt,Nonancourt,48.7757257,1.1929162
2093,0087444570,01797,GARES C BASSE NORMANDIE,Nonant-le-Pin,Nonant-le-Pin,48.7037802,0.2194656
2094,0087481598,01605,GARES B PAYS DE LA LOIRE,Nort-sur-Erdre,Nort-sur-Erdre,47.4419243,-1.5033645
2095,0087287292,02371,GARES C NORD PAS DE CALAIS,Nortkerque,Nortkerque,50.8829544,2.0231501
2096,0087741694,00394,GARES C ALPES,Notre-Dame de Briançon,Léchère,45.5393185,6.4687785
2097,0087574699,01371,GARES C CENTRE,Notre-Dame-d'Oé,Notre-Dame-d'Oé,47.4595668,0.7070252
2098,0087543157,01481,GARES C CENTRE,Nouan-le-Fuzelier,Nouan-le-Fuzelier,47.5337788,2.0330957
2099,0087172213,02858,GARES C CHAMPAGNE ARDENNE,Nouvion-sur-Meuse,Nouvion-sur-Meuse,49.6973135,4.794973
2100,0087172023,02874,GARES C CHAMPAGNE ARDENNE,Nouzonville,Nouzonville,49.8120125,4.7428155
2101,0087192427,02707,GARES B LORRAINE,Novéant-sur-Moselle,Novéant-sur-Moselle,49.028635,6.052101
2102,0087718411,00610,GARES C FRANCHE COMTE,Novillars,Novillars,47.2839618,6.1327011
2103,0087471540,01741,GARES B BRETAGNE,Noyal - Acigné,Noyal-sur-Vilaine,48.1187915,-1.5277646
2104,0087317396,02218,GARES C PICARDIE,Noyelles-sur-Mer,Noyelles-sur-Mer,50.1875408,1.7045772
2105,0087396374,01896,GARES C PAYS DE LA LOIRE,Noyen-sur-Sarthe,Noyen-sur-Sarthe,47.8744544,-0.0981755
2106,0087276782,02447,GARES B PICARDIE,Noyon,Noyon,49.57736,3.00641
2107,0087775353,00098,GARES C LANGUEDOC ROUSSILLON,Nozières - Brignon,Brignon,43.9760134,4.2072916
2108,0087613273,03164,,Nuces,,,
2109,0087713156,00669,GARES C BOURGOGNE,Nuits sous Ravières,Nuits,47.7291142,4.211186
2110,0087713529,00660,GARES B BOURGOGNE,Nuits-Saint-Georges,Nuits-Saint-Georges,47.130545,4.956204
2111,0087743351,00376,GARES C ALPES,Nurieux-Volognat,Nurieux-Volognat,46.1842195,5.5327486
2112,0087784736,00021,GARES C LANGUEDOC ROUSSILLON,Nyer,Nyer,42.5416979,2.2630177
2113,0087213165,02633,GARES B ALSACE,Obermodern-Zutzendorf,Obermodern-Zutzendorf,48.8426083,7.547015
2114,0087214288,02601,GARES B ALSACE,Obernai,Obernai,48.46219,7.48881
2115,0087594630,01131,GARES C LIMOUSIN,Objat,Objat,45.2647335,1.4068293
2116,0087182634,02778,GARES C ALSACE,Oderen,Oderen,47.9118756,6.9734829
2117,0087215632,02567,GARES C ALSACE,Oermingen,Oermingen,49.0003724,7.1317322
2118,0087672709,00872,GARES C AQUITAINE,Ogeu-les-Bains,Ogeu-les-Bains,43.153939,-0.5076467
2119,0087411207,01879,GARES B HAUTE NORMANDIE,Oissel,Oissel,49.343060,1.101799
2120,0087345454,03165,GARES C NORD PAS DE CALAIS,Oisy-le-Verger,,,
2121,0087784728,00022,GARES C LANGUEDOC ROUSSILLON,Olette - Canaveilles,Olette,42.55472,2.2719309
2122,0087755231,00248,GARES B PROV ALPES,Ollioules - Sanary-sur-Mer,Ollioules,43.122586,5.824979
2123,0087486431,01540,GARES C PAYS DE LA LOIRE,Olonne-sur-Mer,,46.5486605,-1.76738
2124,0087672725,00871,GARES C AQUITAINE,Oloron-Sainte-Marie,Oloron-Sainte-Marie,43.1947669,-0.6122826
2125,0087673319,00861,GARES C AQUITAINE,Ondres,Ondres,43.5685809,-1.4571793
2126,0087192435,02706,GARES C LORRAINE,Onville,Onville,49.01367,5.97909
2127,0087574319,01388,GARES B CENTRE,Onzain - Chaumont-sur-Loire,Veuzain-sur-Loire,47.49200,1.18595
2128,0087765107,00145,GARES B PROV ALPES,Orange,Orange,44.137304,4.819594
2129,0087681346,00839,GARES B IDF LIGNE D,Orangis Bois de l'Épine,Ris-Orangis,48.636260,2.407736
2130,0087718361,00612,GARES C FRANCHE COMTE,Orchamps,Orchamps,47.1500962,5.659147
2131,0087286583,02397,GARES B NORD PAS DE CALAIS,Orchies,Orchies,50.47705,3.24888
2132,0087393447,01966,GARES B IDF LIGNE N,Orgerus - Béhoust,Orgerus,48.8267809,1.7028344
2133,0087753707,00255,GARES C PROV ALPES,Orgon,Orgon,43.7859131,5.0456738
2134,0087296145,02345,GARES C PICARDIE,Origny-en-Thiérache,Origny-en-Thiérache,49.8906693,4.0241558
2135,0087543009,01493,GARE ORLEANS,Orléans,Orléans,47.907960,1.904666
2136,0087546200,01440,GARES B IDF LIGNE C,Orly Ville,Orly,48.741815,2.402650
2137,0087271585,02535,GARES C PICARDIE,Ormoy-Villers,Ormoy-Villers,49.2003204,2.8379502
2138,0087276279,02492,GARES B PICARDIE,Orry-la-Ville - Coye,Orry-la-Ville,49.13895,2.49000
2139,0087295667,02357,GARES C NORD PAS DE CALAIS,Ors,Ors,50.1031718,3.626754
2140,0087672253,00879,GARES B AQUITAINE,Orthez,Orthez,43.484242,-0.76776
2141,0087381145,02090,GARES B IDF LIGNE J,Osny,Osny,49.06283,2.05771
2142,0087784868,00008,GARES C LANGUEDOC ROUSSILLON,Osséja,Osséja,42.4199665,1.9771166
2143,0087673707,00850,GARES C AQUITAINE,Ossès - Saint-Martin-d'Arrossa,Saint-Martin-d'Arrossa,43.2352119,-1.3048922
2144,0087671313,00890,GARES C MIDI PYRENEES,Ossun,Ossun,43.1833684,-0.0214839
2145,0087345249,02128,GARES B NORD PAS DE CALAIS,Ostricourt,Ostricourt,50.44542,3.03244
2146,0087481184,01626,GARES B PAYS DE LA LOIRE,Oudon,Oudon,47.3433655,-1.291992
2147,0087712604,00680,GARES C BOURGOGNE,Ouges,Ouges,47.2559157,5.0727895
2148,0087722207,00552,GARES B RHONE ALPES,Oullins,Oullins,45.7166261,4.8135793
2149,0087276774,02448,GARES C PICARDIE,Ourscamps,Pimprez,49.5341405,2.9540017
2150,0087743534,00374,GARES C ALPES,Oyonnax,Oyonnax,46.259742,5.653338
2151,0087116020,03048,GARES B IDF LIGNE E,Ozoir-la-Ferrière,Ozoir-la-Ferrière,48.770720,2.689841
2152,0087713669,00649,GARES C BOURGOGNE,Pagny-le-Château,Pagny-le-Château,47.0462492,5.2010538
2153,0087175828,02823,GARES C LORRAINE,Pagny-sur-Meuse,Pagny-sur-Meuse,48.6965426,5.7336468
2154,0087192468,02705,GARES B LORRAINE,Pagny-sur-Moselle,Pagny-sur-Moselle,48.9852003,6.0250346
2155,0087473868,01704,GARES C BRETAGNE,Paimpol,Paimpol,48.77694,-3.0460958
2156,0087694661,03166,GARES C BOURGOGNE,Palinges,,,
2157,0087611343,01049,GARES B MIDI PYRENEES,Pamiers,Pamiers,43.116207,1.619451
2158,0087485524,01553,GARES C POITOU CHARENTES,Pamproux,Pamproux,46.3996295,-0.051931
2159,0087113209,03069,GARES B IDF LIGNE E,Pantin,Pantin,48.898096,2.400685
2160,0087745133,03167,,Paradis,,,
2161,0087613430,03168,,Paraire,,,
2162,0087694687,00724,GARES B BOURGOGNE,Paray-le-Monial,Paray-le-Monial,46.447312,4.113744
2163,0087271486,02542,GARES B IDF LIGNE B,Parc des Expositions,Villepinte,48.97334,2.51382
2164,0087581710,01291,GARES C AQUITAINE,Parempuyre,Parempuyre,44.9447032,-0.6193396
2165,0087734194,00443,GARES C AUVERGNE,Parent - Coudes - Champeix,Parent,45.6139737,3.2178245
2166,0087547026,01436,GARE PARIS AUSTERLITZ SOUTERR,Paris Austerlitz RER,Paris,48.842285,2.364891
2167,0087547000,01436,GARE PARIS AUSTERLITZ,Paris Austerlitz,Paris,48.842285,2.364891
2168,0087686667,03097,GARE PARIS GARE DE LYON,Paris Bercy Bourgogne - Pays d'Auvergne,Paris,48.83917,2.38278
2169,0087113001,03070,GARE PARIS EST,Paris Est,Paris,48.876742,2.358424
2170,0087686030,00753,GARE PARIS LYON SOUTERR,Paris Gare de Lyon RER,Paris,48.844888,2.373520
2171,0087686006,00753,GARE PARIS GARE DE LYON,Paris Gare de Lyon Hall 1 & 2,Paris,48.844888,2.373520
2172,0087271007,02561,GARE PARIS NORD,Paris Gare du Nord,Paris,48.880185,2.355151
2173,0087271031,02561,GARE PARIS NORD,Paris Gare du Nord Surface Banlieue,Paris,48.880185,2.355151
2174,0087271023,02561,GARE PARIS NORD SOUTERR,Paris Gare du Nord RER,Paris,48.880185,2.355151
2175,0087271007,02561,GARE PARIS NORD,Paris Gare du Nord transmanche,Paris,48.880185,2.355151
2176,0087391102,01999,GARE PARIS MONTPARNASSE,Paris Montparnasse Vaugirard,Paris,48.841172,2.320514
2177,0087391003,01999,GARE PARIS MONTPARNASSE,Paris Montparnasse Hall 1 & 2,Paris,48.841172,2.320514
